path,category,category_score,canon_match,canon_similarity
install_splashscreen.bmp,a crude hand-drawn stick-figure comic strip panel,0.2614,funnyguyrpg/FaceSet/fgs.png,0.6764
Art/Evilscientist.PNG,a pencil or pen sketch of a cartoon character,0.2721,funnyguycomics/static/comics/001_the_funny_guy.png,0.6763
Art/minimi_stick.gif,a crude hand-drawn stick-figure comic strip panel,0.3186,funnyguycomics/static/comics/001_the_funny_guy.png,0.6763
Funny Guy Sketches (3)2025_04_22_0013.png,a crude hand-drawn stick-figure comic strip panel,0.2703,funnyguycomics/static/comics/001_the_funny_guy.png,0.6762
Sketches (Batch 2)2025_04_22_0031.png,a digital painting or illustration,0.2461,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6761
Funny Guy Sketches2025_04_22_0001.png,a 16-bit pixel art RPG character sprite sheet,0.2481,funnyguyrpg/CharSet/FG-GrayCharas.png,0.676
RPG_RT/Monster/Boss_GuardianGaist_05.png,a 16-bit pixel art RPG character sprite sheet,0.2605,funnyguyrpg/CharSet/FG-GrayCharas.png,0.676
Scan0040.jpg,a scanned page of handwritten or typed text,0.3251,funnyguycomics/static/comics/001_the_funny_guy.png,0.6759
userbar.psd,a logo or user-interface graphic design,0.2384,funnyguyrpg/FaceSet/fgs.png,0.6759
Sketches (Batch 2)2025_04_22_0039.png,a scanned page of handwritten or typed text,0.2563,funnyguycomics/static/comics/001_the_funny_guy.png,0.6758
scrap_short.psd,"an unrelated photograph, like a product or real-world object",0.2413,funnyguyrpg/FaceSet/fgs.png,0.6754
RPG_RT/Monster/Enemy-FatDemon.png,a 16-bit pixel art RPG character sprite sheet,0.2661,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6753
Sketches2025_04_22_0018.png,a scanned page of handwritten or typed text,0.2499,funnyguycomics/static/comics/001_the_funny_guy.png,0.6745
Sketches2025_04_22_0009.png,a pencil or pen sketch of a cartoon character,0.2685,funnyguycomics/static/comics/001_the_funny_guy.png,0.6738
PARCHMENT.png,a pencil or pen sketch of a cartoon character,0.2633,funnyguyrpg/CharSet/fg2.png,0.6735
RPG_RT/Monster/treant.png,a 16-bit pixel art RPG character sprite sheet,0.2482,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6735
RPG_RT/Monster/Neo Exdeath.png,a 16-bit pixel art RPG character sprite sheet,0.2456,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6734
Sketches2025_04_22_0026.png,a pencil or pen sketch of a cartoon character,0.2662,funnyguycomics/static/comics/001_the_funny_guy.png,0.6733
RPG_RT/Monster/frogman.png,a 16-bit pixel art RPG character sprite sheet,0.2752,funnyguyrpg/CharSet/fg2.png,0.6732
Sketches2025_04_22_0004.png,a scanned page of handwritten or typed text,0.2918,funnyguycomics/static/comics/001_the_funny_guy.png,0.673
RPG_RT/Backdrop/lunarO.png,a digital painting or illustration,0.2473,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6727
RPG_RT/Monster/shadow.png,a 16-bit pixel art RPG character sprite sheet,0.2511,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6727
Scan0028.jpg,a scanned page of handwritten or typed text,0.3061,funnyguycomics/static/comics/001_the_funny_guy.png,0.6724
Scan0030.jpg,a scanned page of handwritten or typed text,0.2977,funnyguycomics/static/comics/001_the_funny_guy.png,0.6723
Scan0007.jpg,a scanned page of handwritten or typed text,0.2725,funnyguycomics/static/comics/001_the_funny_guy.png,0.6717
Raw/funnyguycomix161_0cover_book5.psd,a crude hand-drawn stick-figure comic strip panel,0.2878,funnyguycomics/static/comics/001_the_funny_guy.png,0.6715
Funny Guy Sketches (3)2025_04_22_0004.png,a scanned page of handwritten or typed text,0.2755,funnyguyrpg/FaceSet/fgs.png,0.6712
RPG_RT/ChipSet/FG-City.png,a 16-bit pixel art RPG character sprite sheet,0.2513,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6712
RPG_RT/ChipSet/FG-City.psd,a 16-bit pixel art RPG character sprite sheet,0.2513,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6712
Scan0036.jpg,a logo or user-interface graphic design,0.254,funnyguyrpg/FaceSet/fgs.png,0.6708
Scan0052.jpg,a scanned page of handwritten or typed text,0.2701,funnyguycomics/static/comics/001_the_funny_guy.png,0.6708
BOOK5_TITLEBOX_STUDY.psd,a logo or user-interface graphic design,0.2279,funnyguyrpg/FaceSet/fgs.png,0.6703
RPG_RT/Monster/lich.png,a 16-bit pixel art RPG character sprite sheet,0.2626,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6702
RPG_RT/Battle/attack.png,a logo or user-interface graphic design,0.252,funnyguyrpg/CharSet/fg2.png,0.6697
Scan0012.jpg,a pencil or pen sketch of a cartoon character,0.2442,funnyguycomics/static/comics/001_the_funny_guy.png,0.6697
RPG_RT/Monster/graydemon01.png,a 16-bit pixel art RPG character sprite sheet,0.2618,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6696
RPG_RT/Monster/3228_1078892108.png,a 16-bit pixel art RPG character sprite sheet,0.2394,funnyguyrpg/FaceSet/fgs.png,0.6694
Sketches (Batch 2)2025_04_22_0034.png,a logo or user-interface graphic design,0.2338,funnyguyrpg/FaceSet/fgs.png,0.6692
Funny Guy Sketches (3)2025_04_22_0026.png,a scanned page of handwritten or typed text,0.2821,funnyguycomics/static/comics/001_the_funny_guy.png,0.6688
GENERAL REMINDERS_03.jpg,a digital painting or illustration,0.254,funnyguyrpg/CharSet/fg2.png,0.6683
RPG_RT/Backdrop/lunar4.png,a digital painting or illustration,0.2733,funnyguyrpg/CharSet/fg2.png,0.6679
Sketches2025_04_22_0039.png,a scanned page of handwritten or typed text,0.2965,funnyguyrpg/CharSet/fg2.png,0.6672
Scan0136.jpg,a logo or user-interface graphic design,0.2607,funnyguyrpg/FaceSet/fgs.png,0.6671
RPG_RT/Monster/IronGiant.png,a 16-bit pixel art RPG character sprite sheet,0.2872,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6669
Sketches (Batch 2)2025_04_22_0046.png,a scanned page of handwritten or typed text,0.2588,funnyguyrpg/FaceSet/fgs.png,0.6669
RPG_RT/Monster/midgard-serp.png,a 16-bit pixel art RPG character sprite sheet,0.2568,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6667
Sketches2025_04_22_0042.png,a scanned page of handwritten or typed text,0.2716,funnyguycomics/static/comics/001_the_funny_guy.png,0.6665
Scan0015.jpg,a pencil or pen sketch of a cartoon character,0.2741,funnyguycomics/static/comics/001_the_funny_guy.png,0.6661
RPG_RT/Monster/FF2Hellgigas(UltimateMaxim).png,a 16-bit pixel art RPG character sprite sheet,0.2684,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6654
FGC0012.png,a logo or user-interface graphic design,0.2472,funnyguyrpg/CharSet/fg2.png,0.6653
RPG_RT/Monster/18421_1172012534.png,a 16-bit pixel art RPG character sprite sheet,0.2729,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6651
RPG_RT/Monster/atmaweapon.png,a 16-bit pixel art RPG character sprite sheet,0.248,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6648
is01p26-72dpi.jpg,a digital painting or illustration,0.2234,funnyguycomics/static/comics/001_the_funny_guy.png,0.6648
RPG_RT/Monster/3228_1063500593.png,a 16-bit pixel art RPG character sprite sheet,0.2663,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6646
RPG_RT/Battle/hadoken.png,"an unrelated photograph, like a product or real-world object",0.2311,funnyguyrpg/FaceSet/fgs.png,0.6645
RPG_RT/Monster/FF2Gianttoad(UltimateMaxim).png,a 16-bit pixel art RPG character sprite sheet,0.2588,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6642
Funny Guy Sketches (3)2025_04_22_0044.png,a crude hand-drawn stick-figure comic strip panel,0.2328,funnyguycomics/static/comics/001_the_funny_guy.png,0.664
Books/Nawful_#9.png,a scanned page of handwritten or typed text,0.3014,funnyguycomics/static/comics/001_the_funny_guy.png,0.6639
Sketches (Batch 2)2025_04_22_0047.png,a logo or user-interface graphic design,0.2321,funnyguycomics/static/comics/001_the_funny_guy.png,0.6637
RPG_RT/Monster/18421_1172012480.png,a 16-bit pixel art RPG character sprite sheet,0.2688,funnyguyrpg/FaceSet/fgs.png,0.6634
Inspiration/2007-06-20.jpg,a crude hand-drawn stick-figure comic strip panel,0.2503,funnyguycomics/static/comics/001_the_funny_guy.png,0.6633
FGC0009.png,a crude hand-drawn stick-figure comic strip panel,0.2568,funnyguycomics/static/comics/001_the_funny_guy.png,0.6631
Sketches (Batch 2)2025_04_22_0027.png,a scanned page of handwritten or typed text,0.2692,funnyguycomics/static/comics/001_the_funny_guy.png,0.6631
Sketches (Batch 2)2025_04_22_0072.png,a logo or user-interface graphic design,0.2696,funnyguycomics/static/comics/001_the_funny_guy.png,0.6629
Sketches2025_04_22_0022.png,a crude hand-drawn stick-figure comic strip panel,0.253,funnyguyrpg/FaceSet/fgs.png,0.6624
RPG_RT/Backdrop/bg018.png,a digital painting or illustration,0.2459,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6622
Sketches2025_04_22_0027.png,a scanned page of handwritten or typed text,0.2838,funnyguycomics/static/comics/001_the_funny_guy.png,0.6617
Yellow Notebook (26).jpg,a crude hand-drawn stick-figure comic strip panel,0.2658,funnyguyrpg/CharSet/fg2.png,0.6613
RPG_RT/Monster/osteosaur.png,a 16-bit pixel art RPG character sprite sheet,0.2481,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6609
RPG_RT/Monster/odin.png,a 16-bit pixel art RPG character sprite sheet,0.2674,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6607
Scan0050.jpg,a scanned page of handwritten or typed text,0.2809,funnyguycomics/static/comics/001_the_funny_guy.png,0.6607
RPG_RT/Monster/Barney.png,a 16-bit pixel art RPG character sprite sheet,0.2498,funnyguyrpg/CharSet/fg2.png,0.6605
Inspiration/Babylonian_symbols.gif,a 16-bit pixel art RPG character sprite sheet,0.2477,funnyguyrpg/FaceSet/fgs.png,0.6599
site logo (FG).psd,a 16-bit pixel art RPG character sprite sheet,0.2437,funnyguyrpg/FaceSet/fgs.png,0.6598
Guide/images/screen3.gif,a 16-bit pixel art RPG character sprite sheet,0.2535,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6597
fgcomix066_A_New_Journey_drawing.psd,a crude hand-drawn stick-figure comic strip panel,0.2738,funnyguycomics/static/comics/001_the_funny_guy.png,0.6596
Scan0031.jpg,a scanned page of handwritten or typed text,0.2775,funnyguycomics/static/comics/001_the_funny_guy.png,0.6594
RPG_RT/Monster/Crystal Dragon2.png,a 16-bit pixel art RPG character sprite sheet,0.2816,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6592
Sketches (Batch 2)2025_04_22_0004.png,a scanned page of handwritten or typed text,0.2516,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6591
"Scan302, March 07, 2005.gif",a scanned page of handwritten or typed text,0.2655,funnyguycomics/static/comics/001_the_funny_guy.png,0.6589
"Scans/Scan302, March 07, 2005.gif",a scanned page of handwritten or typed text,0.2655,funnyguycomics/static/comics/001_the_funny_guy.png,0.6589
Raw/209_dino_destruction.png,a crude hand-drawn stick-figure comic strip panel,0.2588,funnyguycomics/static/comics/001_the_funny_guy.png,0.658
RPG_RT/Monster/RuinsGuard.png,a 16-bit pixel art RPG character sprite sheet,0.2481,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6571
Sketches (Batch 2)2025_04_22_0056.png,a logo or user-interface graphic design,0.2465,funnyguyrpg/CharSet/fg2.png,0.6569
Scan0152.jpg,a digital painting or illustration,0.2305,funnyguyrpg/FaceSet/fgs.png,0.6566
Funny Guy Sketches (3)2025_04_22_0047.png,a scanned page of handwritten or typed text,0.2515,funnyguycomics/static/comics/001_the_funny_guy.png,0.6565
RPG_RT/Monster/3228_1063500559.png,a 16-bit pixel art RPG character sprite sheet,0.2706,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6565
Sketches2025_04_22_0019.png,a scanned page of handwritten or typed text,0.2743,funnyguycomics/static/comics/001_the_funny_guy.png,0.6564
FGhouse.jpg,a crude hand-drawn stick-figure comic strip panel,0.2575,funnyguycomics/static/comics/001_the_funny_guy.png,0.6562
Scan0020.jpg,a pencil or pen sketch of a cartoon character,0.2612,funnyguyrpg/FaceSet/fgs.png,0.656
Scan0054.jpg,a digital painting or illustration,0.258,funnyguyrpg/FaceSet/fgs.png,0.6559
"Card Game/Scan275, March 07, 2005.gif",a logo or user-interface graphic design,0.2735,funnyguyrpg/FaceSet/fgs.png,0.6556
Inspiration/1327068302712.jpg,a crude hand-drawn stick-figure comic strip panel,0.275,funnyguycomics/static/comics/001_the_funny_guy.png,0.6556
"Scans/Scan275, March 07, 2005.gif",a logo or user-interface graphic design,0.2735,funnyguyrpg/FaceSet/fgs.png,0.6556
RPG_RT/Backdrop/dungeon2.png,"an unrelated photograph, like a product or real-world object",0.2369,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6552
RPG_RT/Backdrop/forest1.png,a digital painting or illustration,0.2562,funnyguyrpg/CharSet/fg2.png,0.655
Scan0046.jpg,a crude hand-drawn stick-figure comic strip panel,0.282,funnyguycomics/static/comics/001_the_funny_guy.png,0.655
Sketches2025_04_22_0015.png,a scanned page of handwritten or typed text,0.2712,funnyguycomics/static/comics/001_the_funny_guy.png,0.6546
Funny Guy Sketches (3)2025_04_22_0002.png,a logo or user-interface graphic design,0.2597,funnyguyrpg/FaceSet/fgs.png,0.6539
funnyguycomix161_0cover_book5.psd,a crude hand-drawn stick-figure comic strip panel,0.2837,funnyguycomics/static/comics/001_the_funny_guy.png,0.6538
Scan0037.jpg,a scanned page of handwritten or typed text,0.3209,funnyguycomics/static/comics/001_the_funny_guy.png,0.6529
Art/timet_stick.gif,a crude hand-drawn stick-figure comic strip panel,0.2963,funnyguycomics/static/comics/001_the_funny_guy.png,0.6528
Sketches2025_04_22_0010.png,a logo or user-interface graphic design,0.2653,funnyguyrpg/FaceSet/fgs.png,0.6528
install_splashscreen2.bmp,a digital painting or illustration,0.2218,funnyguyrpg/CharSet/fg2.png,0.6527
install_splashscreen.psd,a digital painting or illustration,0.2218,funnyguyrpg/CharSet/fg2.png,0.6527
Scan0135.jpg,a pencil or pen sketch of a cartoon character,0.23,funnyguyrpg/FaceSet/fgs.png,0.6524
RPG_RT/Monster/3228_1063500531.png,a 16-bit pixel art RPG character sprite sheet,0.2656,funnyguyrpg/CharSet/FG-GrayCharas.png,0.652
Sketches (Batch 2)2025_04_22_0068.png,a scanned page of handwritten or typed text,0.2788,funnyguycomics/static/comics/001_the_funny_guy.png,0.652
Sketches2025_04_22_0041.png,a pencil or pen sketch of a cartoon character,0.2751,funnyguycomics/static/comics/001_the_funny_guy.png,0.6517
Raw/209_dino_destruction.psd,a crude hand-drawn stick-figure comic strip panel,0.2566,funnyguycomics/static/comics/001_the_funny_guy.png,0.6516
Funny Guy Sketches (3)2025_04_22_0014.png,a scanned page of handwritten or typed text,0.2998,funnyguycomics/static/comics/001_the_funny_guy.png,0.6512
RPG_RT/Monster/redsparrow.png,a 16-bit pixel art RPG character sprite sheet,0.2432,funnyguyrpg/FaceSet/fgs.png,0.6511
nav (2).psd,a crude hand-drawn stick-figure comic strip panel,0.2421,funnyguycomics/static/comics/001_the_funny_guy.png,0.6509
Sketches (Batch 2)2025_04_22_0001.png,a crude hand-drawn stick-figure comic strip panel,0.2648,funnyguycomics/static/comics/001_the_funny_guy.png,0.6508
1.psd,a crude hand-drawn stick-figure comic strip panel,0.2147,funnyguycomics/static/comics/001_the_funny_guy.png,0.6508
Sketches (Batch 2)2025_04_22_0071.png,a scanned page of handwritten or typed text,0.2717,funnyguycomics/static/comics/001_the_funny_guy.png,0.6505
Sketches (Batch 2)2025_04_22_0019.png,a scanned page of handwritten or typed text,0.3142,funnyguycomics/static/comics/001_the_funny_guy.png,0.6504
RPG_RT/Monster/1730_1059529470.png,a 16-bit pixel art RPG character sprite sheet,0.2594,funnyguyrpg/CharSet/fg2.png,0.6502
Sketches (Batch 2)2025_04_22_0053.png,a scanned page of handwritten or typed text,0.3094,funnyguycomics/static/comics/001_the_funny_guy.png,0.6494
Covers/Book 3.psd,a crude hand-drawn stick-figure comic strip panel,0.2692,funnyguycomics/static/comics/001_the_funny_guy.png,0.6494
RPG_RT/Monster/behemoth.png,a 16-bit pixel art RPG character sprite sheet,0.2507,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6492
Funny Guy Sketches (3)2025_04_22_0022.png,a scanned page of handwritten or typed text,0.2745,funnyguycomics/static/comics/001_the_funny_guy.png,0.649
RPG_RT/Backdrop/desert.png,a digital painting or illustration,0.2585,funnyguyrpg/CharSet/FG-GrayCharas.png,0.649
Sketches2025_04_22_0017.png,a scanned page of handwritten or typed text,0.2658,funnyguycomics/static/comics/001_the_funny_guy.png,0.6488
RPG_RT/Backdrop/wasteland.png,a digital painting or illustration,0.2467,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6487
RPG_RT/Backdrop/lunarM.png,a digital painting or illustration,0.2391,funnyguyrpg/CharSet/FG-GrayCharas.png,0.648
RPG_RT/Picture/credits8.png,a logo or user-interface graphic design,0.2388,funnyguyrpg/CharSet/fg2.png,0.6479
tfgc189_sketch.jpg,a scanned page of handwritten or typed text,0.2378,funnyguyrpg/FaceSet/fgs.png,0.6476
fgcomix021_DNA_drawing.psd,a crude hand-drawn stick-figure comic strip panel,0.2519,funnyguycomics/static/comics/001_the_funny_guy.png,0.6471
Face Mug -Josh Baker 2025_04_22_001.png,a pencil or pen sketch of a cartoon character,0.2787,funnyguycomics/static/comics/001_the_funny_guy.png,0.647
FGComics Ideas_10.jpg,a scanned page of handwritten or typed text,0.2648,funnyguycomics/static/comics/001_the_funny_guy.png,0.6469
Scan0034.jpg,a scanned page of handwritten or typed text,0.3049,funnyguycomics/static/comics/001_the_funny_guy.png,0.6465
Scan0051.jpg,a scanned page of handwritten or typed text,0.3042,funnyguycomics/static/comics/001_the_funny_guy.png,0.6463
RPG_RT/Backdrop/mountain.png,a 16-bit pixel art RPG character sprite sheet,0.2241,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6461
Scan0010.jpg,a crude hand-drawn stick-figure comic strip panel,0.2916,funnyguycomics/static/comics/001_the_funny_guy.png,0.6455
RPG_RT/Backdrop/lunar006.png,a digital painting or illustration,0.2063,funnyguyrpg/CharSet/fg2.png,0.6452
Yellow Notebook (19).jpg,a scanned page of handwritten or typed text,0.2987,funnyguycomics/static/comics/001_the_funny_guy.png,0.6447
Art/target_stick.gif,a crude hand-drawn stick-figure comic strip panel,0.2852,funnyguycomics/static/comics/001_the_funny_guy.png,0.6443
fgcomix125_DNA_Paint_drawing.psd,a crude hand-drawn stick-figure comic strip panel,0.2532,funnyguycomics/static/comics/001_the_funny_guy.png,0.6443
Sketches2025_04_22_0014.png,a scanned page of handwritten or typed text,0.2976,funnyguycomics/static/comics/001_the_funny_guy.png,0.644
RPG_RT/Backdrop/bridge.png,a digital painting or illustration,0.2386,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6436
Scan0039.jpg,a scanned page of handwritten or typed text,0.3096,funnyguycomics/static/comics/001_the_funny_guy.png,0.6436
Sketches2025_04_22_0023.png,a scanned page of handwritten or typed text,0.2512,funnyguyrpg/CharSet/fg2.png,0.6433
Image (40).jpg,a crude hand-drawn stick-figure comic strip panel,0.2907,funnyguycomics/static/comics/001_the_funny_guy.png,0.6432
RPG_RT/Monster/1730_1059712168.png,a 16-bit pixel art RPG character sprite sheet,0.2649,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6431
Scan0049.jpg,a scanned page of handwritten or typed text,0.3218,funnyguycomics/static/comics/001_the_funny_guy.png,0.6431
grunge_palette.psd,a scanned page of handwritten or typed text,0.2986,funnyguycomics/static/comics/001_the_funny_guy.png,0.6431
"Scan292, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2535,funnyguycomics/static/comics/001_the_funny_guy.png,0.643
"Scans/Scan292, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2535,funnyguycomics/static/comics/001_the_funny_guy.png,0.643
Funny Guy Sketches (3)2025_04_22_0058.png,a crude hand-drawn stick-figure comic strip panel,0.2494,funnyguycomics/static/comics/001_the_funny_guy.png,0.6425
Funny Guy Sketches (3)2025_04_22_0042.png,a scanned page of handwritten or typed text,0.2851,funnyguyrpg/FaceSet/fgs.png,0.6422
Funny Guy Sketches (3)2025_04_22_0043.png,a scanned page of handwritten or typed text,0.2853,funnyguycomics/static/comics/001_the_funny_guy.png,0.6422
Art/Olympian.PNG,a pencil or pen sketch of a cartoon character,0.2686,funnyguycomics/static/comics/001_the_funny_guy.png,0.6414
Funny Guy Concepts 0001_0001.png,a scanned page of handwritten or typed text,0.2878,funnyguycomics/static/comics/001_the_funny_guy.png,0.6411
Old FG Contract [VOID] 2.jpg,a scanned page of handwritten or typed text,0.2665,funnyguycomics/static/comics/001_the_funny_guy.png,0.6408
Scan0013.jpg,a crude hand-drawn stick-figure comic strip panel,0.2454,funnyguycomics/static/comics/001_the_funny_guy.png,0.6408
myspace_design.psd,a logo or user-interface graphic design,0.2597,funnyguyrpg/FaceSet/fgs.png,0.6405
Sketches2025_04_22_0035.png,a crude hand-drawn stick-figure comic strip panel,0.2395,funnyguycomics/static/comics/001_the_funny_guy.png,0.6404
Batch-4.09.jpg,a scanned page of handwritten or typed text,0.3239,funnyguycomics/static/comics/001_the_funny_guy.png,0.6403
Yellow Notebook (3).jpg,a crude hand-drawn stick-figure comic strip panel,0.2617,funnyguycomics/static/comics/001_the_funny_guy.png,0.6401
funnyguycomix201_0cover_book6.psd,a crude hand-drawn stick-figure comic strip panel,0.2519,funnyguycomics/static/comics/001_the_funny_guy.png,0.6394
Art/evilsci_stick.gif,a crude hand-drawn stick-figure comic strip panel,0.3,funnyguycomics/static/comics/001_the_funny_guy.png,0.6393
Funny Guy Sketches (3)2025_04_22_0048.png,a scanned page of handwritten or typed text,0.2544,funnyguyrpg/FaceSet/fgs.png,0.6391
Sketches2025_04_22_0032.png,a scanned page of handwritten or typed text,0.2786,funnyguyrpg/FaceSet/fgs.png,0.6391
Scan0038.jpg,a scanned page of handwritten or typed text,0.3443,funnyguycomics/static/comics/001_the_funny_guy.png,0.6383
scrn4.JPG,a 16-bit pixel art RPG character sprite sheet,0.268,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6381
Funny Guy Sketches (3)2025_04_22_0034.png,a scanned page of handwritten or typed text,0.3287,funnyguyrpg/FaceSet/fgs.png,0.6377
Sketches (Batch 2)2025_04_22_0011.png,a scanned page of handwritten or typed text,0.256,funnyguycomics/static/comics/001_the_funny_guy.png,0.6376
Sketches2025_04_22_0029.png,a scanned page of handwritten or typed text,0.3052,funnyguycomics/static/comics/001_the_funny_guy.png,0.6374
Funny Guy Sketches (3)2025_04_22_0017.png,a logo or user-interface graphic design,0.2632,funnyguycomics/static/comics/001_the_funny_guy.png,0.6368
FGPRG 1-1 2.png,a 16-bit pixel art RPG character sprite sheet,0.2305,funnyguyrpg/CharSet/fg2.png,0.636
RPG_RT/Monster/3228_1063500760.png,a 16-bit pixel art RPG character sprite sheet,0.2605,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6357
Sketches (Batch 2)2025_04_22_0024.png,a scanned page of handwritten or typed text,0.2912,funnyguycomics/static/comics/001_the_funny_guy.png,0.6355
"Card Game/Scan274, March 07, 2005.gif",a logo or user-interface graphic design,0.2668,funnyguyrpg/CharSet/fg2.png,0.6354
"Scans/Scan274, March 07, 2005.gif",a logo or user-interface graphic design,0.2668,funnyguyrpg/CharSet/fg2.png,0.6354
RPG_RT/Monster/fenrir.png,a 16-bit pixel art RPG character sprite sheet,0.2364,funnyguyrpg/FaceSet/fgs.png,0.6345
Yellow Notebook (25).jpg,a scanned page of handwritten or typed text,0.3085,funnyguyrpg/FaceSet/fgs.png,0.6336
scrn2.JPG,a 16-bit pixel art RPG character sprite sheet,0.2377,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6336
Scan0004.jpg,a scanned page of handwritten or typed text,0.2758,funnyguycomics/static/comics/001_the_funny_guy.png,0.6335
Scan0005.jpg,a scanned page of handwritten or typed text,0.2758,funnyguycomics/static/comics/001_the_funny_guy.png,0.6335
Scan0053.jpg,a digital painting or illustration,0.236,funnyguyrpg/FaceSet/fgs.png,0.6332
Yellow Notebook (2).jpg,a scanned page of handwritten or typed text,0.2907,funnyguycomics/static/comics/001_the_funny_guy.png,0.6332
Scan0011.jpg,a crude hand-drawn stick-figure comic strip panel,0.2603,funnyguycomics/static/comics/001_the_funny_guy.png,0.6321
Inspiration/avatar_6419.png,a digital painting or illustration,0.2358,funnyguycomics/static/comics/001_the_funny_guy.png,0.632
Funny Guy Sketches (3)2025_04_22_0036.png,a scanned page of handwritten or typed text,0.2718,funnyguyrpg/FaceSet/fgs.png,0.6317
Sketches (Batch 2)2025_04_22_0054.png,a scanned page of handwritten or typed text,0.306,funnyguycomics/static/comics/001_the_funny_guy.png,0.6317
RPG_RT/Picture/theend.png,a logo or user-interface graphic design,0.2291,funnyguyrpg/FaceSet/fgs.png,0.6316
Books/(C185)AOTD_cover.png,a crude hand-drawn stick-figure comic strip panel,0.272,funnyguycomics/static/comics/001_the_funny_guy.png,0.6313
Yellow Notebook (11).jpg,a scanned page of handwritten or typed text,0.3049,funnyguyrpg/FaceSet/fgs.png,0.6312
fgrpg cover downsize for web.psd,a logo or user-interface graphic design,0.2223,funnyguyrpg/FaceSet/fgs.png,0.6312
RPG_RT/Monster/Sea Naga.png,a 16-bit pixel art RPG character sprite sheet,0.2408,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6307
Scan0139.jpg,a logo or user-interface graphic design,0.2384,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6307
The New Deal.psd,a scanned page of handwritten or typed text,0.2609,funnyguycomics/static/comics/001_the_funny_guy.png,0.6307
dark.png,a digital painting or illustration,0.237,funnyguyrpg/CharSet/FG-GrayCharas.png,0.6303
Books/Kare Bear War/karebear1.bmp,a scanned page of handwritten or typed text,0.256,funnyguycomics/static/comics/001_the_funny_guy.png,0.6302
Sketches2025_04_22_0028.png,a scanned page of handwritten or typed text,0.2956,funnyguycomics/static/comics/001_the_funny_guy.png,0.6301
Raw/funnyguycomix091_0cover_book3.psd,a crude hand-drawn stick-figure comic strip panel,0.315,funnyguycomics/static/comics/001_the_funny_guy.png,0.6296
Raw/funnyguycomix201_0cover_book6.psd,a crude hand-drawn stick-figure comic strip panel,0.2468,funnyguyrpg/CharSet/fg2.png,0.6296
FGC0010.png,a scanned page of handwritten or typed text,0.2992,funnyguycomics/static/comics/001_the_funny_guy.png,0.6295
FGComics Notes_01.jpg,a crude hand-drawn stick-figure comic strip panel,0.2677,funnyguyrpg/CharSet/fg2.png,0.6294
RPG_RT/Monster/Pyros.png,a 16-bit pixel art RPG character sprite sheet,0.271,funnyguyrpg/CharSet/FG-GrayCharas.png,0.629
puzzlestory.png,a scanned page of handwritten or typed text,0.2986,funnyguycomics/static/comics/001_the_funny_guy.png,0.6289
book 6 logo study.psd,a logo or user-interface graphic design,0.2448,funnyguyrpg/FaceSet/fgs.png,0.6287
Art/jr_stick.gif,a crude hand-drawn stick-figure comic strip panel,0.2854,funnyguycomics/static/comics/001_the_funny_guy.png,0.6282
Scan0045.jpg,a crude hand-drawn stick-figure comic strip panel,0.285,funnyguycomics/static/comics/001_the_funny_guy.png,0.6282
Sketches (Batch 2)2025_04_22_0029.png,a scanned page of handwritten or typed text,0.2642,funnyguyrpg/FaceSet/fgs.png,0.6282
torn.psd,a logo or user-interface graphic design,0.2237,funnyguyrpg/CharSet/fg2.png,0.6282
